User ID,Concert Visits,Friends Count
782,1887,40
4734,1887,12
7629,1887,11
789,1887,14
4735,1887,3
792,1887,21
793,1887,9
795,1887,10
797,1887,7
7639,1887,12
7636,1887,2
7635,1887,8
4191,1887,2
771,1887,8
7673,1887,9
7674,1887,8
7675,1887,5
721,1887,15
724,1887,24
733,1887,23
735,1887,4
737,1887,11
4719,1887,7
742,1887,9
7701,1887,9
7696,1887,10
4722,1887,12
4196,1887,6
4194,1887,5
7690,1887,6
7688,1887,10
7687,1887,7
7684,1887,6
759,1887,17
4727,1887,1
762,1887,37
765,1887,9
769,1887,18
7630,1887,5
804,1887,10
719,1887,25
7556,1887,1
846,1887,56
848,1887,34
7569,1887,11
7568,1887,10
7567,1887,7
856,1887,2
858,1887,12
4166,1887,15
4767,1887,10
863,1887,10
7554,1887,1
4741,1887,9
4164,1887,14
7548,1887,20
871,1887,8
875,1887,14
7542,1887,7
4771,1887,16
7540,1887,4
7539,1887,15
7535,1887,4
879,1887,15
845,1887,22
7577,1887,2
7580,1887,2
836,1887,20
808,1887,9
4742,1887,5
812,1887,13
7619,1887,11
4744,1887,13
4186,1887,5
7613,1887,7
7611,1887,6
4748,1887,2
4749,1887,15
7606,1887,8
816,1887,42
7604,1887,5
7600,1887,37
7599,1887,6
825,1887,12
7591,1887,5
829,1887,8
4757,1887,5
4758,1887,24
7582,1887,4
7719,1887,3
7723,1887,22
7913,1887,8
7836,1887,3
4672,1887,15
7852,1887,19
558,1887,26
559,1887,63
7846,1887,5
7844,1887,4
4253,1887,17
563,1887,21
567,1887,26
568,1887,22
569,1887,13
4246,1887,5
570,1887,11
7832,1887,23
4677,1887,1
7828,1887,18
575,1887,17
4248,1887,3
4680,1887,14
579,1887,36
7822,1887,7
583,1887,29
4671,1887,11
542,1887,32
535,1887,27
7863,1887,2
7911,1887,5
4283,1887,5
4651,1887,2
482,1887,25
4652,1887,2
4282,1887,1
7902,1887,13
487,1887,3
496,1887,10
4276,1887,3
7892,1887,1
7887,1887,3
7885,1887,7
510,1887,18
4274,1887,9
516,1887,22
7878,1887,7
7877,1887,21
4270,1887,1
520,1887,96
4269,1887,1
585,1887,26
4683,1887,1
7724,1887,9
686,1887,16
7761,1887,14
665,1887,12
4698,1887,5
670,1887,32
7754,1887,2
7753,1887,6
7752,1887,13
675,1887,15
676,1887,31
4232,1887,7
4229,1887,5
593,1887,11
691,1887,32
7742,1887,12
693,1887,12
7739,1887,22
698,1887,13
4225,1887,21
7731,1887,16
4708,1887,4
4219,1887,8
4217,1887,11
664,1887,1
7764,1887,10
7765,1887,27
7766,1887,9
7809,1887,10
7805,1887,3
4685,1887,5
7803,1887,20
614,1887,6
618,1887,12
4245,1887,4
630,1887,5
7792,1887,4
634,1887,8
4240,1887,5
7788,1887,10
635,1887,4
637,1887,8
7780,1887,9
7778,1887,7
4695,1887,5
657,1887,4
661,1887,5
7770,1887,15
7767,1887,4
4849,1887,4
1670,1887,5
1167,1887,33
5236,1887,11
2555,1887,12
3552,1887,7
5228,1887,12
6114,1887,16
6113,1887,4
5230,1887,4
3549,1887,7
2570,1887,17
3547,1887,6
3545,1887,8
2574,1887,8
3541,1887,26
2578,1887,2
2580,1887,54
6124,1887,19
3540,1887,7
6095,1887,9
6090,1887,3
2587,1887,3
2589,1887,17
2596,1887,24
2602,1887,13
2609,1887,4
2614,1887,15
5244,1887,12
5245,1887,10
5246,1887,20
5248,1887,20
6123,1887,9
2545,1887,11
6055,1887,4
6149,1887,4
2482,1887,7
2484,1887,2
2488,1887,11
6164,1887,2
6163,1887,6
5215,1887,4
6160,1887,2
6159,1887,3
6158,1887,8
5216,1887,11
6156,1887,1
5220,1887,35
2505,1887,25
2506,1887,20
2538,1887,15
2509,1887,14
2513,1887,22
6144,1887,3
2514,1887,7
5221,1887,4
6141,1887,15
3560,1887,8
6138,1887,7
2527,1887,17
2530,1887,40
2532,1887,38
2534,1887,35
2537,1887,10
2627,1887,6
3526,1887,37
2265,1887,9
5275,1887,16
5992,1887,10
2703,1887,15
5990,1887,5
5988,1887,7
2709,1887,4
2713,1887,7
5983,1887,3
5981,1887,11
5980,1887,4
2715,1887,16
2718,1887,19
3505,1887,43
5273,1887,6
5968,1887,1
2699,1887,6
5967,1887,3
3499,1887,21
5963,1887,8
2729,1887,25
5960,1887,4
5958,1887,4
5280,1887,4
2732,1887,28
3496,1887,30
5949,1887,4
2742,1887,19
5288,1887,8
2746,1887,2
2701,1887,13
5997,1887,9
6051,1887,13
2666,1887,11
3524,1887,24
2645,1887,9
2649,1887,7
2651,1887,53
2652,1887,11
5253,1887,9
6041,1887,7
6040,1887,6
3522,1887,6
6034,1887,27
2658,1887,7
2662,1887,9
2663,1887,7
6025,1887,5
5266,1887,22
5259,1887,28
2685,1887,15
2686,1887,19
6013,1887,3
2687,1887,8
2688,1887,11
6009,1887,16
6008,1887,10
6007,1887,20
5265,1887,28
2693,1887,11
6001,1887,19
6000,1887,3
6170,1887,2
6171,1887,1
6172,1887,7
6303,1887,4
5166,1887,1
6322,1887,8
6320,1887,3
6317,1887,6
6316,1887,4
6315,1887,1
6314,1887,5
5168,1887,20
6312,1887,5
2361,1887,7
6308,1887,4
3627,1887,18
2373,1887,8
6300,1887,16
3632,1887,15
5174,1887,7
6297,1887,2
6292,1887,14
6291,1887,2
6288,1887,1
6287,1887,5
6285,1887,5
6282,1887,16
3612,1887,7
5180,1887,59
6279,1887,5
6278,1887,1
2392,1887,3
6324,1887,8
2350,1887,47
2481,1887,1
2292,1887,8
2268,1887,20
2270,1887,16
6385,1887,1
6384,1887,1
3667,1887,4
2274,1887,23
6379,1887,14
6376,1887,7
2281,1887,3
2284,1887,1
2285,1887,6
6370,1887,4
2291,1887,13
6366,1887,9
6329,1887,2
2300,1887,16
2311,1887,22
2312,1887,5
6355,1887,13
5157,1887,3
6349,1887,7
3644,1887,9
2330,1887,3
2337,1887,2
2338,1887,29
5161,1887,4
2344,1887,16
2346,1887,16
6275,1887,18
6272,1887,4
6271,1887,2
2461,1887,20
2443,1887,39
2445,1887,16
6220,1887,9
6219,1887,6
3594,1887,6
3593,1887,21
2454,1887,27
2456,1887,4
3591,1887,30
6207,1887,15
3589,1887,11
6205,1887,2
5200,1887,3
5203,1887,3
6270,1887,4
2470,1887,7
2472,1887,1
3581,1887,4
6187,1887,3
3576,1887,14
5209,1887,2
6182,1887,3
3573,1887,16
6180,1887,1
2475,1887,4
5211,1887,6
6177,1887,3
2478,1887,6
6226,1887,5
3601,1887,33
2438,1887,28
6230,1887,8
6268,1887,7
2397,1887,13
6266,1887,5
6263,1887,4
5183,1887,15
3605,1887,12
6259,1887,1
2406,1887,8
6257,1887,5
6256,1887,5
2413,1887,1
6253,1887,10
2415,1887,17
2418,1887,29
2419,1887,24
6249,1887,2
6248,1887,2
6247,1887,3
6245,1887,12
6243,1887,4
6241,1887,3
6240,1887,4
2422,1887,12
2427,1887,6
3602,1887,48
2437,1887,55
6231,1887,3
5289,1887,14
2749,1887,13
2750,1887,12
3358,1887,20
5641,1887,6
5640,1887,1
3080,1887,9
5636,1887,9
5633,1887,16
3087,1887,18
3089,1887,14
3372,1887,41
5397,1887,5
3365,1887,25
5613,1887,15
5611,1887,3
3361,1887,20
5606,1887,1
5644,1887,12
3113,1887,22
3356,1887,6
3118,1887,8
3121,1887,8
3126,1887,1
3133,1887,9
5411,1887,12
5584,1887,5
3145,1887,8
3146,1887,9
3345,1887,53
5577,1887,19
5576,1887,2
3379,1887,5
3071,1887,22
5703,1887,16
5683,1887,2
3011,1887,19
3012,1887,26
3013,1887,17
5696,1887,7
3014,1887,7
3398,1887,20
3015,1887,20
3016,1887,9
3018,1887,18
5688,1887,5
5686,1887,2
3021,1887,29
3022,1887,14
5676,1887,3
5648,1887,13
5371,1887,2
3032,1887,22
5673,1887,5
3035,1887,27
5671,1887,4
3038,1887,7
3042,1887,10
5664,1887,3
3390,1887,15
3388,1887,14
3054,1887,1
5379,1887,10
5381,1887,4
3147,1887,4
3152,1887,5
5573,1887,17
5491,1887,16
3318,1887,12
3315,1887,23
5508,1887,2
3313,1887,11
5506,1887,13
5444,1887,2
5502,1887,1
5445,1887,2
3250,1887,17
3253,1887,15
3254,1887,5
3255,1887,3
3257,1887,6
3260,1887,2
3160,1887,3
3264,1887,6
3304,1887,7
3271,1887,16
3274,1887,20
5478,1887,3
3301,1887,5
5474,1887,5
5453,1887,2
3285,1887,19
3290,1887,3
3291,1887,1
3294,1887,8
3300,1887,1
3235,1887,9
5439,1887,4
3231,1887,37
3228,1887,17
3161,1887,3
5567,1887,9
3163,1887,10
3165,1887,5
5563,1887,23
5419,1887,12
5558,1887,6
5557,1887,4
3343,1887,5
5555,1887,4
3339,1887,7
5548,1887,13
3187,1887,7
3189,1887,15
3336,1887,12
5425,1887,15
3204,1887,5
5428,1887,1
5535,1887,17
5533,1887,9
3212,1887,6
3332,1887,13
5527,1887,3
5434,1887,5
5435,1887,2
5523,1887,1
3224,1887,3
3410,1887,14
5362,1887,11
2752,1887,10
2850,1887,5
2820,1887,7
5875,1887,4
2822,1887,8
2825,1887,10
2832,1887,25
2838,1887,4
5861,1887,16
2844,1887,23
5857,1887,21
5309,1887,3
3476,1887,16
5851,1887,1
5850,1887,30
5844,1887,13
2813,1887,23
5843,1887,7
2851,1887,3
2855,1887,25
2859,1887,11
5834,1887,5
5832,1887,2
5831,1887,4
5317,1887,6
5826,1887,4
5823,1887,7
2875,1887,16
5820,1887,3
5321,1887,7
2814,1887,29
5302,1887,7
3411,1887,7
2775,1887,13
2754,1887,25
5929,1887,10
5928,1887,8
5926,1887,5
5922,1887,11
2765,1887,8
2766,1887,46
5918,1887,8
2772,1887,14
5915,1887,9
5913,1887,22
3486,1887,16
5910,1887,30
5905,1887,21
2810,1887,5
5297,1887,2
2779,1887,9
5900,1887,24
2786,1887,22
5896,1887,1
5300,1887,26
2791,1887,24
2797,1887,13
2798,1887,19
2799,1887,3
5301,1887,2
2804,1887,35
5884,1887,5
2881,1887,9
5815,1887,2
2882,1887,2
2981,1887,8
5753,1887,6
2953,1887,22
5751,1887,4
2957,1887,21
5748,1887,14
2959,1887,3
5742,1887,24
3426,1887,18
5738,1887,15
2968,1887,5
2970,1887,4
2972,1887,17
2976,1887,5
2982,1887,2
2883,1887,11
2986,1887,10
5356,1887,6
2988,1887,5
5722,1887,8
5721,1887,6
5718,1887,1
2991,1887,14
2992,1887,8
5714,1887,19
5713,1887,8
5712,1887,3
5360,1887,6
3003,1887,15
2943,1887,6
5758,1887,5
5763,1887,1
5766,1887,4
2886,1887,13
5811,1887,2
2890,1887,24
3465,1887,18
5804,1887,7
2895,1887,44
5801,1887,11
5327,1887,1
2906,1887,6
5328,1887,8
2913,1887,1
5794,1887,13
3460,1887,14
5790,1887,10
5789,1887,18
5333,1887,6
5786,1887,5
5335,1887,2
3452,1887,16
3451,1887,10
2918,1887,11
2920,1887,10
5778,1887,5
5338,1887,12
5774,1887,6
5770,1887,19
5341,1887,14
6389,1887,7
2262,1887,23
4051,1887,10
6980,1887,7
7002,1887,2
1535,1887,6
6998,1887,23
6997,1887,4
1536,1887,18
1539,1887,11
3937,1887,20
1545,1887,14
4944,1887,18
1550,1887,4
6986,1887,14
1551,1887,10
1554,1887,16
6979,1887,1
7007,1887,18
1557,1887,5
3923,1887,19
1563,1887,7
6973,1887,5
1564,1887,5
6971,1887,8
1565,1887,4
6965,1887,9
6964,1887,8
6962,1887,10
4951,1887,16
6960,1887,1
6959,1887,6
1529,1887,6
1527,1887,25
1572,1887,2
3951,1887,6
7052,1887,11
1486,1887,19
3961,1887,24
7048,1887,2
4928,1887,31
4929,1887,7
1490,1887,11
1493,1887,20
3958,1887,5
3954,1887,4
7037,1887,13
1500,1887,12
1502,1887,6
1506,1887,7
4938,1887,15
7030,1887,3
3948,1887,16
3943,1887,5
7026,1887,9
1512,1887,101
1514,1887,17
7021,1887,19
1516,1887,10
1517,1887,12
7016,1887,14
7013,1887,3
1522,1887,11
3942,1887,3
1569,1887,9
6954,1887,4
5140,1887,6
6877,1887,3
1638,1887,14
1640,1887,16
3892,1887,6
1648,1887,22
1651,1887,10
4973,1887,4
1665,1887,8
1667,1887,28
1669,1887,10
4976,1887,14
1671,1887,4
6882,1887,2
6880,1887,13
1675,1887,32
6904,1887,2
3873,1887,18
6867,1887,5
6864,1887,12
6863,1887,19
6860,1887,10
6859,1887,34
6857,1887,13
6854,1887,12
1696,1887,6
1699,1887,20
6848,1887,7
4987,1887,15
1705,1887,18
6902,1887,31
1635,1887,4
1574,1887,2
1601,1887,6
6952,1887,3
3911,1887,21
1578,1887,10
3908,1887,14
3907,1887,19
4957,1887,3
1591,1887,10
6940,1887,5
3902,1887,20
1594,1887,5
1595,1887,12
1596,1887,11
1600,1887,9
6928,1887,3
1634,1887,10
6927,1887,9
1603,1887,11
4960,1887,14
1607,1887,6
1613,1887,7
3899,1887,14
1620,1887,4
4963,1887,15
1624,1887,4
1625,1887,5
1627,1887,6
1631,1887,7
1633,1887,28
1482,1887,4
7055,1887,4
1473,1887,11
7210,1887,9
7230,1887,34
7229,1887,17
1263,1887,13
7226,1887,11
7223,1887,19
7222,1887,5
4026,1887,46
7218,1887,2
1268,1887,3
4871,1887,12
1269,1887,5
7213,1887,3
7211,1887,18
4025,1887,17
7232,1887,39
7208,1887,14
7207,1887,6
4020,1887,26
1285,1887,10
1286,1887,93
1288,1887,17
4877,1887,13
1298,1887,5
7197,1887,7
1303,1887,31
7195,1887,2
7193,1887,6
4880,1887,9
7231,1887,32
1260,1887,6
4920,1887,3
1225,1887,36
1173,1887,6
1181,1887,2
1187,1887,9
1191,1887,1
4050,1887,14
1194,1887,15
4048,1887,11
1204,1887,39
1207,1887,16
1208,1887,7
1217,1887,33
1218,1887,46
1222,1887,42
7265,1887,14
7236,1887,16
1233,1887,7
1234,1887,15
1235,1887,15
4042,1887,22
7256,1887,18
7253,1887,22
1243,1887,11
1244,1887,12
7250,1887,12
1249,1887,18
4035,1887,55
4033,1887,9
1257,1887,6
4012,1887,27
1318,1887,8
1319,1887,6
1422,1887,6
1392,1887,15
4904,1887,7
7115,1887,5
1399,1887,62
3977,1887,12
7110,1887,7
7106,1887,12
1411,1887,23
7102,1887,4
7097,1887,7
7096,1887,8
1416,1887,11
7094,1887,11
1425,1887,4
7180,1887,9
1430,1887,15
1435,1887,11
1436,1887,22
7079,1887,4
7077,1887,4
4915,1887,10
1447,1887,18
1452,1887,8
1457,1887,11
4916,1887,17
3967,1887,8
1467,1887,19
1468,1887,7
1391,1887,6
1387,1887,3
7128,1887,5
1383,1887,19
1321,1887,2
4001,1887,86
1324,1887,6
1325,1887,12
4889,1887,6
1333,1887,17
1334,1887,32
3993,1887,3
1341,1887,8
3990,1887,3
1347,1887,21
7157,1887,4
7155,1887,1
1348,1887,15
7152,1887,3
1359,1887,11
1360,1887,5
1366,1887,36
7143,1887,12
4899,1887,5
7139,1887,20
1370,1887,3
1372,1887,10
1373,1887,34
3983,1887,27
1380,1887,45
7130,1887,5
1710,1887,23
4990,1887,12
3863,1887,8
5109,1887,11
6547,1887,2
6546,1887,7
6545,1887,20
6541,1887,22
2112,1887,10
6539,1887,2
6538,1887,3
6532,1887,1
2116,1887,67
2118,1887,15
6527,1887,13
6524,1887,4
2130,1887,27
2137,1887,3
2109,1887,11
2139,1887,8
6514,1887,3
2142,1887,1
6509,1887,1
5111,1887,10
6506,1887,3
6505,1887,13
6504,1887,11
5112,1887,14
2153,1887,10
6501,1887,3
2157,1887,2
2158,1887,17
6548,1887,6
5099,1887,2
3730,1887,28
2070,1887,6
6607,1887,9
6606,1887,20
2053,1887,13
2056,1887,13
2057,1887,14
2058,1887,21
2059,1887,19
5081,1887,16
3724,1887,2
2060,1887,21
3721,1887,10
2067,1887,13
3720,1887,13
6582,1887,9
6553,1887,1
2075,1887,11
2078,1887,21
6578,1887,5
2079,1887,13
2086,1887,24
6570,1887,7
3713,1887,29
2094,1887,9
6563,1887,3
6560,1887,5
5095,1887,11
6556,1887,3
6555,1887,1
5115,1887,19
2165,1887,6
6491,1887,2
6420,1887,16
6437,1887,4
6436,1887,4
6434,1887,1
2227,1887,8
3687,1887,7
5134,1887,6
2233,1887,19
6428,1887,12
6427,1887,8
2234,1887,12
6424,1887,4
3684,1887,21
6422,1887,1
6419,1887,5
2170,1887,2
6418,1887,2
6417,1887,18
3681,1887,7
2245,1887,49
2249,1887,14
6407,1887,17
4498,1887,14
6404,1887,2
2253,1887,3
2254,1887,19
6399,1887,8
6398,1887,3
2257,1887,26
6438,1887,2
3689,1887,20
6440,1887,3
2223,1887,23
2171,1887,7
2177,1887,12
2178,1887,12
3693,1887,3
2185,1887,4
2191,1887,25
2193,1887,29
5120,1887,2
5121,1887,6
5122,1887,1
5123,1887,5
6472,1887,6
5125,1887,10
6469,1887,1
6466,1887,2
2209,1887,10
3692,1887,7
6462,1887,2
6460,1887,1
2211,1887,14
6456,1887,2
2212,1887,6
6454,1887,3
5128,1887,3
2217,1887,8
6447,1887,1
2222,1887,4
3728,1887,34
5076,1887,13
6839,1887,5
5028,1887,18
3825,1887,15
6771,1887,8
6767,1887,11
5018,1887,6
6765,1887,1
1818,1887,21
1819,1887,20
6754,1887,1
6750,1887,16
1834,1887,27
5025,1887,10
3798,1887,9
6744,1887,3
1848,1887,9
1801,1887,16
1856,1887,5
1857,1887,25
1864,1887,19
1866,1887,30
6736,1887,11
1867,1887,16
3796,1887,2
5032,1887,3
5033,1887,50
1881,1887,32
1882,1887,14
1885,1887,20
1887,1887,7
6773,1887,25
1797,1887,21
3734,1887,10
6810,1887,2
1718,1887,5
6837,1887,12
6834,1887,9
6833,1887,5
6832,1887,15
1729,1887,24
4998,1887,6
6821,1887,6
1740,1887,14
1748,1887,12
1749,1887,32
6814,1887,23
6812,1887,4
1759,1887,11
6776,1887,25
6804,1887,5
3850,1887,19
3844,1887,14
5006,1887,32
1771,1887,7
3843,1887,24
5009,1887,12
6792,1887,11
1785,1887,17
1786,1887,19
3831,1887,10
5014,1887,35
1796,1887,25
6720,1887,12
6719,1887,18
1892,1887,5
3763,1887,16
3780,1887,41
1986,1887,50
5053,1887,3
6660,1887,9
5056,1887,6
1998,1887,21
2001,1887,8
2002,1887,9
2006,1887,39
3768,1887,22
6645,1887,14
5062,1887,18
6640,1887,14
2023,1887,3
6716,1887,16
6634,1887,19
3760,1887,14
2026,1887,22
2027,1887,20
6629,1887,8
5065,1887,15
3756,1887,1
2030,1887,26
6621,1887,9
2036,1887,19
5072,1887,2
3737,1887,2
3736,1887,34
1978,1887,17
1977,1887,24
1975,1887,7
3781,1887,15
1901,1887,2
1902,1887,19
6710,1887,13
5037,1887,14
1909,1887,121
1912,1887,15
6706,1887,14
6705,1887,10
1918,1887,7
5038,1887,8
6702,1887,9
6700,1887,8
1929,1887,29
6695,1887,5
1939,1887,43
6693,1887,11
1941,1887,5
1942,1887,7
1944,1887,8
1950,1887,13
6685,1887,3
5045,1887,1
6682,1887,6
1958,1887,6
1963,1887,13
3788,1887,42
6676,1887,1
8310,1887,4
